event_id,key,scan,scan_ns,pid,category,old_members,new_members,old_representative,new_representative,old_rep_still_member,required_change,delta_d,delta_y,delta_v,abs_delta_d,abs_delta_y,abs_delta_v,old_published,new_published,old_alias,new_alias,publication_effect,publication_delta_d,publication_delta_y,publication_delta_v,publication_delta_aLead,radarstate_effect,radarstate_affected,score_delta,old_cost,new_cost,best_vision,old_vision,best_oem,old_oem,support_superiority,group_size_before,group_size_after,old_d,old_y,old_v,old_age,new_d,new_y,new_v,new_age,old_aRel,new_aRel,old_member_current_d,old_member_current_y,old_member_current_v,old_member_current_age,old_member_current_slot,old_member_current_measurement_ns,new_member_current_d,new_member_current_y,new_member_current_v,new_member_current_age,new_member_current_slot,new_member_current_measurement_ns,old_published_aLead,new_published_aLead,lead_role_before,lead_role_after,previous_rep_dwell_scans,previous_rep_dwell_s
00000245--2c15eb5d45--12:456:1000332,00000245--2c15eb5d45--12,456,821518867435,1000332,R1_STABLE_GROUP_REP_CHANGE,323|325,323|325,323,325,1,0,-3.25,-0.03125,-0.25,3.25,0.03125,0.25,1,1,38,38,P2_PUBLISHED_COORDINATE_CHANGE,-3.2265491485595703,-0.03125,-0.25,-0.48711492626943853,NO_DOWNSTREAM_EFFECT,0,1.125,2.0484726121672887,0.9234726121672887,0,0,0,0,0,2,2,20.0,2.8125,-24.75,9,16.75,2.78125,-25.0,10,N/A_NAN,N/A_NAN,15.5,2.78125,-24.75,10,2,821518867435,16.75,2.78125,-25.0,9,4,821518867435,0.16947174145017938,-0.31764318481925913,,,3,0.19961215000000002
00000245--2c15eb5d45--19:5:1000016,00000245--2c15eb5d45--19,5,1196398856545,1000016,R1_STABLE_GROUP_REP_CHANGE,17|21,17|21,17,21,1,0,-2.5,0.25,0.0,2.5,0.25,0.0,1,1,48,48,P2_PUBLISHED_COORDINATE_CHANGE,-2.499359130859375,0.25,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.4901488667002476,1.5575744333501238,1.0674255666498762,0,0,0,0,0,2,2,63.25,-3.53125,-15.25,5,60.75,-3.28125,-15.25,6,N/A_NAN,N/A_NAN,63.25,-3.53125,-15.25,6,21,1196398856545,60.75,-3.28125,-15.25,6,27,1196398856545,0.0,0.0,,,5,0.39924839300000003
00000245--2c15eb5d45--19:40:1000011,00000245--2c15eb5d45--19,40,1199899072038,1000011,R1_STABLE_GROUP_REP_CHANGE,31|55,31|55,31,55,1,0,-1.75,0.0,-0.25,1.75,0.0,0.25,1,1,43,43,P2_PUBLISHED_COORDINATE_CHANGE,-1.7744865417480469,0.0,-0.25,-0.4320599301621751,NO_DOWNSTREAM_EFFECT,0,1.3431656501973919,1.6291129488397607,0.2859472986423688,0,0,0,0,0,2,2,47.25,-5.78125,-16.25,40,45.5,-5.78125,-16.5,41,N/A_NAN,N/A_NAN,47.25,-5.78125,-16.25,36,6,1199899072038,45.5,-5.78125,-16.5,21,16,1199899072038,0.017033385034528815,-0.41502654512764625,,,3,0.200838452
00000245--2c15eb5d45--19:48:1000011,00000245--2c15eb5d45--19,48,1200699058261,1000011,R1_STABLE_GROUP_REP_CHANGE,31|55,31|55,55,31,1,0,-1.0,0.0,0.0,1.0,0.0,0.0,1,1,43,43,P2_PUBLISHED_COORDINATE_CHANGE,-1.0193443298339844,0.0,0.0,-0.18125647611969486,NO_DOWNSTREAM_EFFECT,0,0.676149774094223,1.2990123870471115,0.6228626129528885,0,0,0,0,0,2,2,34.0,-5.5625,-16.25,48,33.0,-5.5625,-16.25,49,N/A_NAN,N/A_NAN,31.25,-5.46875,-16.5,29,16,1200699058261,33.0,-5.5625,-16.25,44,6,1200699058261,0.45314119029923716,0.2718847141795423,,,8,0.701112889
00000245--2c15eb5d45--19:49:1000011,00000245--2c15eb5d45--19,49,1200799336176,1000011,R1_STABLE_GROUP_REP_CHANGE,31|55,31|55,31,55,1,0,-1.75,0.09375,-0.25,1.75,0.09375,0.25,1,1,43,43,P2_PUBLISHED_COORDINATE_CHANGE,-1.7766437530517578,0.09375,-0.25,-0.5719651794476652,NO_DOWNSTREAM_EFFECT,0,1.3717528429016834,1.6468139214508417,0.2750610785491583,0,0,0,0,0,2,2,33.0,-5.5625,-16.25,49,31.25,-5.46875,-16.5,50,N/A_NAN,N/A_NAN,33.0,-5.5625,-16.25,45,6,1200799336176,31.25,-5.46875,-16.5,30,16,1200799336176,0.2718847141795423,-0.30008046526812293,,,1,0.0
00000245--2c15eb5d45--19:64:1000116,00000245--2c15eb5d45--19,64,1202299217177,1000116,R1_STABLE_GROUP_REP_CHANGE,114|126,114|126,114,126,1,0,-1.0,0.65625,0.0,1.0,0.65625,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-1.0417861938476562,0.65625,0.0,-0.11837499178657312,NO_DOWNSTREAM_EFFECT,0,0.13076976676390473,0.9762642606489806,0.8454944938850759,0,0,0,0,0,2,2,65.0,-3.84375,-16.0,10,64.0,-3.1875,-16.0,11,N/A_NAN,N/A_NAN,62.5,-3.65625,-16.0,11,3,1202299217177,64.0,-3.1875,-16.0,7,31,1202299217177,0.2959374794664328,0.17756248767985966,,,10,0.901847913
00000245--2c15eb5d45--19:65:1000116,00000245--2c15eb5d45--19,65,1202398723397,1000116,R1_STABLE_GROUP_REP_CHANGE,114|126,114|126,126,114,1,0,-1.5,-0.46875,0.0,1.5,0.46875,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-1.5199737548828125,-0.46875,0.0,-0.07102499507194386,NO_DOWNSTREAM_EFFECT,0,1.265625,1.6312109992478279,0.36558599924782786,0,0,0,0,0,2,2,64.0,-3.1875,-16.0,11,62.5,-3.65625,-16.0,12,N/A_NAN,N/A_NAN,64.0,-3.1875,-16.0,8,31,1202398723397,62.5,-3.65625,-16.0,12,3,1202398723397,0.17756248767985966,0.1065374926079158,,,1,0.0
00000245--2c15eb5d45--19:66:1000116,00000245--2c15eb5d45--19,66,1202498845679,1000116,R1_STABLE_GROUP_REP_CHANGE,114|126,114|126,114,126,1,0,-1.25,0.65625,0.0,1.25,0.65625,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-1.248291015625,0.65625,0.0,-0.04261499704316632,NO_DOWNSTREAM_EFFECT,0,0.3057096030262869,0.9404608651249957,0.6347512620987088,0,0,0,0,0,2,2,62.5,-3.65625,-16.0,12,61.25,-3.0,-16.0,13,N/A_NAN,N/A_NAN,60.0,-3.5,-16.0,13,3,1202498845679,61.25,-3.0,-16.0,9,31,1202498845679,0.1065374926079158,0.06392249556474948,,,1,0.0
00000245--2c15eb5d45--19:79:1000083,00000245--2c15eb5d45--19,79,1203800264102,1000083,R1_STABLE_GROUP_REP_CHANGE,105|151,105|151,151,105,1,0,-1.75,0.40625,0.0,1.75,0.40625,0.0,1,1,47,47,P2_PUBLISHED_COORDINATE_CHANGE,-1.7397003173828125,0.40625,0.0,-0.03842943601578841,NO_DOWNSTREAM_EFFECT,0,0.390625,0.739604273809526,0.348979273809526,0,0,0,0,0,2,2,62.75,0.71875,-15.75,42,61.0,1.125,-15.75,43,N/A_NAN,N/A_NAN,60.5,0.90625,-15.75,6,2,1203800264102,61.0,1.125,-15.75,27,18,1203800264102,0.09607359003947101,0.0576441540236826,,,1,0.0
00000245--2c15eb5d45--19:81:1000083,00000245--2c15eb5d45--19,81,1203999325401,1000083,R1_STABLE_GROUP_REP_CHANGE,105|151,105|151,105,151,1,0,-0.5,-0.25,0.0,0.5,0.25,0.0,1,1,47,47,P2_PUBLISHED_COORDINATE_CHANGE,-0.4949378967285156,-0.25,0.0,-0.013834596965683822,NO_DOWNSTREAM_EFFECT,0,0.375,1.6052458340130227,1.2302458340130227,0,0,0,0,0,2,2,59.0,1.28125,-15.75,44,58.5,1.03125,-15.75,45,N/A_NAN,N/A_NAN,59.0,1.28125,-15.75,29,18,1203999325401,58.5,1.03125,-15.75,8,2,1203999325401,0.03458649241420956,0.020751895448525737,,,2,0.098863961
00000245--2c15eb5d45--19:82:1000083,00000245--2c15eb5d45--19,82,1204099362110,1000083,R1_STABLE_GROUP_REP_CHANGE,105|151,105|151,151,105,1,0,-2.25,0.46875,0.0,2.25,0.46875,0.0,1,1,47,47,P2_PUBLISHED_COORDINATE_CHANGE,-2.2458648681640625,0.46875,0.0,-0.07100724138969727,NO_DOWNSTREAM_EFFECT,0,0.328125,1.2138298008066295,0.8857048008066295,0,0,0,0,0,2,2,58.5,1.03125,-15.75,45,56.25,1.5,-15.75,46,N/A_NAN,N/A_NAN,55.75,1.15625,-15.75,9,2,1204099362110,56.25,1.5,-15.75,30,18,1204099362110,0.020751895448525737,-0.050255345941171536,,,1,0.0
00000245--2c15eb5d45--19:82:1000150,00000245--2c15eb5d45--19,82,1204099362110,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148,147|148,147,148,1,0,-0.75,0.34375,0.0,0.75,0.34375,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-0.7459335327148438,0.34375,0.0,-0.05126201605796815,NO_DOWNSTREAM_EFFECT,0,0.3011248732916272,1.2365716130583926,0.9354467397667654,0,0,0,0,0,2,2,81.25,-7.46875,-15.5,12,80.5,-7.125,-15.5,13,N/A_NAN,N/A_NAN,78.75,-6.84375,-15.5,13,28,1204099362110,80.5,-7.125,-15.5,13,30,1204099362110,0.12815504014492035,0.0768930240869522,,,12,1.100471911
00000245--2c15eb5d45--19:84:1000150,00000245--2c15eb5d45--19,84,1204299057441,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148,147|148,148,147,1,0,-1.5,0.25,0.0,1.5,0.25,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.5253753662109375,0.25,0.0,-0.018454325780868527,NO_DOWNSTREAM_EFFECT,0,1.4377254385193456,1.5648329352324568,0.12710749671311117,0,0,0,0,0,2,2,78.0,-7.03125,-15.5,14,76.5,-6.78125,-15.5,15,N/A_NAN,N/A_NAN,78.0,-7.03125,-15.5,15,30,1204299057441,76.5,-6.78125,-15.5,15,28,1204299057441,0.04613581445217132,0.027681488671302792,,,2,0.100391303
00000245--2c15eb5d45--19:85:1000150,00000245--2c15eb5d45--19,85,1204398878104,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148,147|148,147,148,1,0,-1.0,-0.1875,0.0,1.0,0.1875,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-0.9905548095703125,-0.1875,0.0,-0.011072595468521119,NO_DOWNSTREAM_EFFECT,0,0.32297228618862395,0.981798643094312,0.658826356905688,0,0,0,0,0,2,2,76.5,-6.78125,-15.5,15,75.5,-6.96875,-15.5,16,N/A_NAN,N/A_NAN,74.0,-6.6875,-15.5,16,28,1204398878104,75.5,-6.96875,-15.5,16,30,1204398878104,0.027681488671302792,0.016608893202781673,,,1,0.0
00000245--2c15eb5d45--19:87:1000150,00000245--2c15eb5d45--19,87,1204599572535,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148,147|148,148,147,1,0,-1.5,0.28125,0.0,1.5,0.28125,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.4789886474609375,0.28125,0.0,-0.003986134368667601,NO_DOWNSTREAM_EFFECT,0,1.4425427815880045,1.5930800965093121,0.15053731492130762,0,0,0,0,0,2,2,73.5,-6.90625,-15.5,17,72.0,-6.625,-15.5,18,N/A_NAN,N/A_NAN,73.5,-6.90625,-15.5,18,30,1204599572535,72.0,-6.625,-15.5,18,28,1204599572535,0.009965335921669004,0.0059792015530014024,,,2,0.100085931
00000245--2c15eb5d45--19:88:1000150,00000245--2c15eb5d45--19,88,1204699045323,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148,147|148,147,148,1,0,-1.0,-0.09375,0.0,1.0,0.09375,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.01959228515625,-0.09375,0.0,-0.0023916806212005612,NO_DOWNSTREAM_EFFECT,0,0.360891753319331,0.9773208766596655,0.6164291233403345,0,0,0,0,0,2,2,72.0,-6.625,-15.5,18,71.0,-6.71875,-15.5,19,N/A_NAN,N/A_NAN,69.5,-6.53125,-15.5,19,28,1204699045323,71.0,-6.71875,-15.5,19,30,1204699045323,0.0059792015530014024,0.003587520931800841,,,1,0.0
00000245--2c15eb5d45--19:91:1000150,00000245--2c15eb5d45--19,91,1204999470622,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148|174,147|148|174,148,147,1,0,-2.0,0.34375,0.0,2.0,0.34375,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.97900390625,0.34375,0.0,-0.0005166030141793212,NO_DOWNSTREAM_EFFECT,0,0.9926139344792269,1.5822444672396134,0.5896305327603866,0,0,0,0,0,3,3,66.75,-6.59375,-15.5,21,64.75,-6.25,-15.5,22,N/A_NAN,N/A_NAN,66.75,-6.59375,-15.5,22,30,1204999470622,64.75,-6.25,-15.5,22,28,1204999470622,0.0012915075354483028,0.0007749045212689816,,,3,0.199792788
00000245--2c15eb5d45--19:93:1000150,00000245--2c15eb5d45--19,93,1205200155262,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148|174,147|148|174,147,148,1,0,-1.0,-0.25,0.0,1.0,0.25,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-0.9856452941894531,-0.25,0.0,-0.0001859770851045556,NO_DOWNSTREAM_EFFECT,0,0.08233404473003247,0.8051264907033264,0.722792445973294,0,0,0,0,0,3,3,63.25,-5.9375,-15.5,23,62.25,-6.1875,-15.5,24,N/A_NAN,N/A_NAN,61.0,-6.09375,-15.5,24,28,1205200155262,62.25,-6.1875,-15.5,24,30,1205200155262,0.00046494271276138895,0.00027896562765683335,,,2,0.099552426
00000245--2c15eb5d45--19:95:1000150,00000245--2c15eb5d45--19,95,1205399202980,1000150,R1_STABLE_GROUP_REP_CHANGE,147|148|174,147|148|174,148,147,1,0,-1.25,0.34375,0.0,1.25,0.34375,0.0,1,1,41,41,P2_PUBLISHED_COORDINATE_CHANGE,-1.2900428771972656,0.34375,0.0,-6.695175063764001e-05,NO_DOWNSTREAM_EFFECT,0,1.1355071791092906,1.5580277140606822,0.42252053495139164,0,0,0,0,0,3,3,60.25,-6.40625,-15.5,25,59.0,-6.0625,-15.5,26,N/A_NAN,N/A_NAN,60.25,-6.40625,-15.5,26,30,1205399202980,59.0,-6.0625,-15.5,26,28,1205399202980,0.0001673793765941,0.00010042762595646,,,2,0.09997874100000001
00000245--2c15eb5d45--19:98:1000083,00000245--2c15eb5d45--19,98,1205698644253,1000083,R1_STABLE_GROUP_REP_CHANGE,82|105,82|105,105,82,1,0,-2.5,-0.53125,0.0,2.5,0.53125,0.0,1,1,47,47,P2_PUBLISHED_COORDINATE_CHANGE,-2.4969940185546875,-0.53125,0.0,-0.038605921573827334,NO_DOWNSTREAM_EFFECT,0,0.2678823555303822,1.5327992769900343,1.264916921459652,0,0,0,0,0,2,2,31.25,0.5625,-15.25,61,28.75,0.03125,-15.25,62,N/A_NAN,N/A_NAN,31.25,0.5625,-15.25,46,18,1205698644253,28.75,0.03125,-15.25,61,22,1205698644253,0.09651480393456834,0.057908882360741,,,16,1.499863831
00000245--2c15eb5d45--19:141:1000238,00000245--2c15eb5d45--19,141,1210000290326,1000238,R1_STABLE_GROUP_REP_CHANGE,229|245,229|245,245,229,1,0,-0.25,0.5625,0.0,0.25,0.5625,0.0,1,1,94,94,P2_PUBLISHED_COORDINATE_CHANGE,-0.237152099609375,0.5625,0.0,-0.01627807266236667,NO_DOWNSTREAM_EFFECT,0,0.005533670798472112,1.3901777272325126,1.3846440564340405,0,0,0,0,0,2,2,47.0,-3.375,-13.75,16,46.75,-2.8125,-13.75,17,N/A_NAN,N/A_NAN,47.0,-3.375,-13.75,7,28,1210000290326,46.75,-2.8125,-13.75,17,7,1210000290326,0.04069518165591667,0.024417108993550003,,,1,0.0
00000245--2c15eb5d45--19:145:1000209,00000245--2c15eb5d45--19,145,1210398953079,1000209,R1_STABLE_GROUP_REP_CHANGE,202|242,202|242,202,242,1,0,-0.75,0.03125,0.0,0.75,0.03125,0.0,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-0.7242507934570312,0.03125,0.0,-0.11084863517311641,NO_DOWNSTREAM_EFFECT,0,0.3484674004939885,0.9476712002469942,0.5992037997530058,0,0,0,0,0,2,2,67.25,-6.53125,-13.5,38,66.5,-6.5,-13.5,39,N/A_NAN,N/A_NAN,65.0,-6.40625,-13.5,39,19,1210398953079,66.5,-6.5,-13.5,14,14,1210398953079,0.277121587932791,0.1662729527596746,,,38,3.700501097
00000245--2c15eb5d45--19:148:1000209,00000245--2c15eb5d45--19,148,1210698740910,1000209,R1_STABLE_GROUP_REP_CHANGE,202|242,202|242,242,202,1,0,-1.0,0.40625,0.0,1.0,0.40625,0.0,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-1.0161399841308594,0.40625,0.0,-0.02394330519739314,NO_DOWNSTREAM_EFFECT,0,0.8646788591829546,1.367199756745284,0.5025208975623294,0,0,0,0,0,2,2,63.0,-6.34375,-13.5,41,62.0,-5.9375,-13.5,42,N/A_NAN,N/A_NAN,63.0,-6.34375,-13.5,17,14,1210698740910,62.0,-5.9375,-13.5,42,19,1210698740910,0.059858262993482854,0.03591495779608971,,,3,0.200511088
00000245--2c15eb5d45--19:148:1000247,00000245--2c15eb5d45--19,148,1210698740910,1000247,R1_STABLE_GROUP_REP_CHANGE,238|264,238|264,238,264,1,0,-2.25,0.0,0.0,2.25,0.0,0.0,1,1,93,93,P2_PUBLISHED_COORDINATE_CHANGE,-2.2661361694335938,0.0,0.0,0.014764426255078213,NO_DOWNSTREAM_EFFECT,0,0.41902396455068924,1.3788596191231037,0.9598356545724145,0,0,0,0,0,2,2,82.0,-5.25,-13.5,18,79.75,-5.25,-13.5,19,N/A_NAN,N/A_NAN,82.0,-5.25,-13.5,19,10,1210698740910,79.75,-5.25,-13.5,4,2,1210698740910,-0.036911065637695535,-0.022146639382617322,,,18,1.7005987
00000245--2c15eb5d45--19:149:1000209,00000245--2c15eb5d45--19,149,1210799284821,1000209,R1_STABLE_GROUP_REP_CHANGE,202|242,202|242,202,242,1,0,-1.0,-0.3125,0.0,1.0,0.3125,0.0,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-0.9983253479003906,-0.3125,0.0,-0.014365983118435885,NO_DOWNSTREAM_EFFECT,0,0.4838650126253725,1.0202855352546867,0.5364205226293142,0,0,0,0,0,2,2,62.0,-5.9375,-13.5,42,61.0,-6.25,-13.5,43,N/A_NAN,N/A_NAN,59.75,-6.125,-13.5,43,19,1210799284821,61.0,-6.25,-13.5,18,14,1210799284821,0.03591495779608971,0.021548974677653827,,,1,0.0
00000245--2c15eb5d45--19:151:1000209,00000245--2c15eb5d45--19,151,1210998787966,1000209,R1_STABLE_GROUP_REP_CHANGE,202|242,202|242,242,202,1,0,-1.5,0.0625,0.0,1.5,0.0625,0.0,1,1,62,62,P2_PUBLISHED_COORDINATE_CHANGE,-1.4952430725097656,0.0625,0.0,-0.005171753922636919,NO_DOWNSTREAM_EFFECT,0,1.2127035251295837,1.3739066410656946,0.16120311593611092,0,0,0,0,0,2,2,59.0,-6.21875,-13.5,44,57.5,-6.15625,-13.5,45,N/A_NAN,N/A_NAN,59.0,-6.21875,-13.5,20,14,1210998787966,57.5,-6.15625,-13.5,45,19,1210998787966,0.012929384806592297,0.007757630883955377,,,2,0.09966269000000001
00000245--2c15eb5d45--19:185:1000326,00000245--2c15eb5d45--19,185,1214399196510,1000326,R1_STABLE_GROUP_REP_CHANGE,315|319,315|319,315,319,1,0,-1.75,-0.125,0.0,1.75,0.125,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-1.7448272705078125,-0.125,0.0,0.0,NO_DOWNSTREAM_EFFECT,0,0.006400895929896677,0.4424457942187896,0.4360448982888929,0,0,0,0,0,2,2,138.75,22.21875,-14.25,4,137.0,22.09375,-14.25,5,N/A_NAN,N/A_NAN,137.0,22.625,-14.25,5,14,1214399196510,137.0,22.09375,-14.25,5,21,1214399196510,0.0,0.0,,,4,0.29979578
00000245--2c15eb5d45--19:205:1000333,00000245--2c15eb5d45--19,205,1216399331361,1000333,R1_STABLE_GROUP_REP_CHANGE,321|326,321|326,321,326,1,0,-1.75,0.59375,-0.25,1.75,0.59375,0.25,1,1,80,80,P2_PUBLISHED_COORDINATE_CHANGE,-1.76544189453125,0.59375,-0.25,-0.5056707690663225,NO_DOWNSTREAM_EFFECT,0,0.6557259394404458,1.4138004697202229,0.7580745302797771,0,0,0,0,0,2,2,110.75,-13.5,-13.75,21,109.0,-12.90625,-14.0,22,N/A_NAN,N/A_NAN,110.75,-13.5,-13.75,22,6,1216399331361,109.0,-12.90625,-14.0,18,4,1216399331361,0.2787653414501434,-0.22690542761617905,,,21,1.9998290230000002
00000245--2c15eb5d45--19:212:1000326,00000245--2c15eb5d45--19,212,1217098650752,1000326,R1_STABLE_GROUP_REP_CHANGE,319|334,319|334,319,334,1,0,-2.25,-1.34375,0.0,2.25,1.34375,0.0,1,1,92,92,P2_PUBLISHED_COORDINATE_CHANGE,-2.2518539428710938,-1.34375,0.0,0.11533224888659,NO_DOWNSTREAM_EFFECT,0,0.027386522130456115,1.5339718636585769,1.5065853415281207,0,0,0,0,0,2,2,101.0,23.75,-14.5,31,98.75,22.40625,-14.5,32,N/A_NAN,N/A_NAN,101.0,23.75,-14.5,32,21,1217098650752,98.75,22.40625,-14.5,15,15,1217098650752,-0.390778618389104,-0.275446369502514,,,27,2.599713373
00000245--2c15eb5d45--19:361:1000445,00000245--2c15eb5d45--19,361,1231999035765,1000445,R1_STABLE_GROUP_REP_CHANGE,430|433,430|433,430,433,1,0,-3.0,-0.15625,0.0,3.0,0.15625,0.0,1,1,80,80,P2_PUBLISHED_COORDINATE_CHANGE,-2.9861907958984375,-0.15625,0.0,0.011475713562011717,NO_DOWNSTREAM_EFFECT,0,0.7627681347267838,1.9682917376933868,1.205523602966603,0,0,0,0,0,2,2,57.75,1.71875,-19.25,11,54.75,1.5625,-19.25,12,N/A_NAN,N/A_NAN,57.75,1.71875,-19.25,12,28,1231999035765,54.75,1.5625,-19.25,9,3,1231999035765,-0.02868928390502929,-0.017213570343017574,,,11,1.0005386090000001
00000245--2c15eb5d45--19:361:1000451,00000245--2c15eb5d45--19,361,1231999035765,1000451,R1_STABLE_GROUP_REP_CHANGE,436|440,436|440,436,440,1,0,-3.0,-0.09375,0.25,3.0,0.09375,0.25,1,1,71,71,P2_PUBLISHED_COORDINATE_CHANGE,-2.9802913665771484,-0.09375,0.25,0.6744601557581256,NO_DOWNSTREAM_EFFECT,0,0.7207851968083077,1.9733721505763566,1.252586953768049,0,0,0,0,0,2,2,33.5,2.3125,-19.5,7,30.5,2.21875,-19.25,8,N/A_NAN,N/A_NAN,33.5,2.3125,-19.5,8,10,1231999035765,30.5,2.21875,-19.25,5,18,1231999035765,-0.4435788188610335,0.23088133689709206,,,7,0.600689072
00000245--2c15eb5d45--19:365:1000439,00000245--2c15eb5d45--19,365,1232398949970,1000439,R1_STABLE_GROUP_REP_CHANGE,425|438,425|438,425,438,1,0,-2.0,0.96875,0.0,2.0,0.96875,0.0,1,1,45,45,P2_PUBLISHED_COORDINATE_CHANGE,-2.011688232421875,0.96875,0.0,0.0014917063597670436,NO_DOWNSTREAM_EFFECT,0,0.015625,0.5043220831807448,0.4886970831807448,0,0,0,0,0,2,2,85.25,-0.15625,-19.25,21,83.25,0.8125,-19.25,22,N/A_NAN,N/A_NAN,83.0,0.09375,-19.5,22,19,1232398949970,83.25,0.8125,-19.25,11,16,1232398949970,-0.003729265899417609,-0.002237559539650565,,,21,2.001033129
00000245--2c15eb5d45--19:369:1000445,00000245--2c15eb5d45--19,369,1232799521074,1000445,R1_STABLE_GROUP_REP_CHANGE,433|441,433|441,433,441,1,0,-3.0,0.4375,0.0,3.0,0.4375,0.0,1,1,80,80,P2_PUBLISHED_COORDINATE_CHANGE,-2.980854034423828,0.4375,0.0,0.03398581357672345,NO_DOWNSTREAM_EFFECT,0,0.8192331961992421,2.018991598099621,1.199758401900379,0,0,0,0,0,2,2,39.25,2.25,-19.5,19,36.25,2.6875,-19.5,20,N/A_NAN,N/A_NAN,39.25,2.25,-19.5,17,3,1232799521074,36.25,2.6875,-19.5,12,21,1232799521074,-0.08496453394180863,-0.050978720365085176,,,8,0.6995439320000001
00000245--2c15eb5d45--19:375:1000421,00000245--2c15eb5d45--19,375,1233399670154,1000421,R1_STABLE_GROUP_REP_CHANGE,407|436,407|436,407,436,1,0,-3.0,0.03125,0.0,3.0,0.03125,0.0,1,1,53,53,P2_PUBLISHED_COORDINATE_CHANGE,-2.9734606742858887,0.03125,0.0,0.06747859441649147,NO_DOWNSTREAM_EFFECT,0,0.9779819461684998,1.9968034730842499,1.0188215269157501,0,0,0,0,0,2,2,9.25,2.84375,-19.75,54,6.25,2.875,-19.75,55,N/A_NAN,N/A_NAN,9.25,2.84375,-19.75,55,7,1233399670154,6.25,2.875,-19.75,22,10,1233399670154,0.01921421425205394,0.08669280866854541,,,54,5.299503019
00000245--2c15eb5d45--19:375:1000468,00000245--2c15eb5d45--19,375,1233399670154,1000468,R1_STABLE_GROUP_REP_CHANGE,421|451,421|451,451,421,1,0,-2.75,-0.09375,0.0,2.75,0.09375,0.0,1,1,64,64,P2_PUBLISHED_COORDINATE_CHANGE,-2.7234601974487305,-0.09375,0.0,-0.013357457552394009,NO_DOWNSTREAM_EFFECT,0,1.181570293183906,2.003714339738167,0.8221440465542609,0,0,0,0,0,2,2,15.25,3.0,-19.75,5,12.5,2.90625,-19.75,6,N/A_NAN,N/A_NAN,15.25,3.0,-19.75,6,1,1233399670154,12.5,2.90625,-19.75,36,12,1233399670154,0.0,-0.013357457552394009,,,5,0.40018172500000004
00000245--2c15eb5d45--19:386:1000467,00000245--2c15eb5d45--19,386,1234498968168,1000467,R1_STABLE_GROUP_REP_CHANGE,447|450,447|450,450,447,1,0,-2.75,-0.15625,0.0,2.75,0.15625,0.0,1,1,90,90,P2_PUBLISHED_COORDINATE_CHANGE,-2.779481887817383,-0.15625,0.0,0.030990240121262946,NO_DOWNSTREAM_EFFECT,0,1.1644611473184199,2.019914256721692,0.855453109403272,0,0,0,0,0,2,2,23.5,4.1875,-20.0,16,20.75,4.03125,-20.0,17,N/A_NAN,N/A_NAN,23.5,4.1875,-20.0,17,0,1234498968168,20.75,4.03125,-20.0,20,29,1234498968168,-0.3208372380914849,-0.28984699797022195,,,16,1.500514181
00000245--2c15eb5d45--19:386:1000479,00000245--2c15eb5d45--19,386,1234498968168,1000479,R1_STABLE_GROUP_REP_CHANGE,460|461,460|461,460,461,1,0,-2.25,0.28125,-0.25,2.25,0.28125,0.25,1,1,34,34,P2_PUBLISHED_COORDINATE_CHANGE,-2.2845993041992188,0.28125,-0.25,-0.5808889865875244,NO_DOWNSTREAM_EFFECT,0,1.5888678283541218,2.052246414177061,0.4633785858229391,0,0,0,0,0,2,2,128.75,-11.25,-19.5,5,126.5,-10.96875,-19.75,6,N/A_NAN,N/A_NAN,128.75,-11.25,-19.5,6,22,1234498968168,126.5,-10.96875,-19.75,6,24,1234498968168,0.0,-0.5808889865875244,,,5,0.400856667
